1,1,201.48,221.39,55.262,122.8,-1,-1,-1,-1
1,2,399.45,198.24,97.091,215.76,-1,-1,-1,-1
1,3,150.21,210.74,67.474,149.94,-1,-1,-1,-1
1,4,42.726,217.39,96.833,215.18,-1,-1,-1,-1
2,1,200.25,215.92,57.722,128.27,-1,-1,-1,-1
2,2,405.95,196.6,97.828,217.4,-1,-1,-1,-1
2,3,145.05,221.05,64.585,143.52,-1,-1,-1,-1
2,4,48.416,207.88,99.13,220.29,-1,-1,-1,-1
3,1,201.46,206.08,60.181,133.74,-1,-1,-1,-1
3,2,414.3,194.97,98.565,219.03,-1,-1,-1,-1
3,3,143.22,228.8,61.696,137.1,-1,-1,-1,-1
3,4,48.164,198.57,101.43,225.39,-1,-1,-1,-1
4,1,201.07,199.11,62.64,139.2,-1,-1,-1,-1
4,2,429.69,193.33,99.301,220.67,-1,-1,-1,-1
4,3,148.93,236.11,58.807,130.68,-1,-1,-1,-1
4,4,48.014,189.13,103.72,230.5,-1,-1,-1,-1
4,5,253.6,208.09,79.461,176.58,-1,-1,-1,-1
5,1,200.81,197.93,65.1,144.67,-1,-1,-1,-1
5,2,434.08,191.69,100.04,222.31,-1,-1,-1,-1
5,3,158.11,242.63,55.917,124.26,-1,-1,-1,-1
5,4,45.454,190.39,106.02,235.6,-1,-1,-1,-1
5,5,249.54,204.24,80.712,179.36,-1,-1,-1,-1
5,6,469.05,224.09,85.909,190.91,-1,-1,-1,-1
5,7,463.54,264.9,55.201,122.67,-1,-1,-1,-1
6,1,203.38,193.39,67.559,150.13,-1,-1,-1,-1
6,2,438.46,190.06,100.77,223.94,-1,-1,-1,-1
6,3,161.66,243.11,53.028,117.84,-1,-1,-1,-1
6,4,44.734,183.9,108.32,240.71,-1,-1,-1,-1
6,5,244.05,201.89,81.964,182.14,-1,-1,-1,-1
6,6,471.98,217.98,88.658,197.02,-1,-1,-1,-1
6,7,458.34,235.36,65.607,145.79,-1,-1,-1,-1
6,8,100.53,238.88,65.607,145.79,-1,-1,-1,-1
7,1,204.09,188.25,70.019,155.6,-1,-1,-1,-1
